time,open,high,low,close,55EMA,89EMA,200EMA,Plot
1454396400,538.93,541.66,538.15,541.66,541.535730027464,541.3370369781039,546.5159680018896,NaN
1454398200,541.69,541.69,539.32,539.32,541.4565968121974,541.292213934146,546.4443663302291,NaN
1454464800,536.69,536.92,535.66,535.92,541.2588612117618,541.1728314022762,546.3396462672417,NaN
1454466600,536.19,536.38,534.33,534.33,541.0114018827703,541.0207684822257,546.2201472994085,NaN
1454468400,534.28,535.89,533.88,535.65,540.8199232441,540.9014180715095,546.1149717043895,NaN
1454470200,535.89,536.45,535.12,536.45,540.6638545568107,540.8024976699204,546.0188028317091,NaN
1454472000,536.32,537.55,536.27,537.48,540.550145465496,540.7286643883666,545.9338396194532,NaN
1454473800,537.83,537.86,537.83,537.86,540.4540688417283,540.6649162908474,545.8535029068219,NaN
1454479200,537.89,538.2,537.01,537.47,540.3474949545237,540.5939181510507,545.7700849674505,NaN
1454481000,537.44,538.58,536.82,538.26,540.2729415632907,540.5420533032496,545.6953577538441,NaN
1454482800,538.4,540.62,537.96,540.1,540.2667650788875,540.5322298965108,545.6396825523133,NaN
1454484600,540.03,540.8,539.88,540.8,540.2858091832129,540.538180343255,545.5915265070166,NaN
1454551200,543.58,544.51,543.24,544.51,540.4366731409553,540.6264430022939,545.5807650492353,NaN
1454553000,545.1,546.53,545.1,545.82,540.6289348144927,540.7418553800206,545.5831454965066,NaN
1454554800,545.77,546.21,545.04,545.68,540.8093299996895,540.8515919271313,545.5841092229095,NaN
1454556600,545.48,545.95,545.39,545.95,540.9929253568434,540.9648898843061,545.5877499271592,NaN
1454558400,545.89,546.37,545.14,545.15,541.1413923083848,541.0578923313216,545.5833942064909,NaN
1454560200,545.22,545.22,545.22,545.22,541.2870568687996,541.1503836128478,545.5797783437397,NaN
1454565600,545.26,546.44,545.26,545.78,541.4475191234853,541.2532639770068,545.5817705990258,NaN
1454567400,545.9,546.09,544.48,544.48,541.5558220119323,541.3249692219622,545.5708077074933,NaN
1454569200,544.28,544.84,543.93,544.84,541.6731140829347,541.4030810170296,545.5635359890107,NaN
1454571000,544.88,545.04,544.88,544.99,541.7915742942585,541.4827903277624,545.5578291632494,NaN
1454637600,544.06,544.74,544.06,544.72,541.8961609266064,541.5547283204787,545.5494925546599,NaN
1454639400,544.76,546.36,544.69,546.36,542.0555837506562,541.6615121355792,545.5575573053598,NaN
1454641200,546.13,546.88,546.13,546.33,542.208241473847,541.7652563103441,545.5652433023214,NaN
1454643000,546.15,546.94,545.98,546.94,542.3772328497811,541.8802506145587,545.5789224734426,NaN
1454644800,546.95,547.13,546.09,547.1,542.5459031051461,541.9962450453463,545.5940575732094,NaN
1454646600,547.09,547.09,547.09,547.09,542.7081922799623,542.1094395998941,545.6089425724809,NaN
1454652000,547.35,547.54,545.84,547.38,542.875042555678,542.226563164341,545.6265650344463,NaN
1454653800,547.34,548.28,547.34,548.07,543.060576750118,542.3564173162445,545.6508778201733,NaN
1454655600,548.01,549.08,547.91,548.22,543.2448418661852,542.4867191536613,545.6764412249477,NaN
1454657400,548.2,548.2,548.07,548.07,543.4171689423929,542.6107920613578,545.7002577301721,NaN
1455501600,544.02,544.34,543.55,544.11,543.441912908736,542.6441077933276,545.6844342701704,NaN
1455503400,544.07,546.15,544.04,544.57,543.482201733424,542.6869053979203,545.6733453719597,NaN
1455505200,544.61,544.88,541.91,542.14,543.4342659572302,542.6747519446332,545.6381877065671,NaN
1455507000,541.6,542.38,540.78,541.54,543.3666136016149,542.6495352347524,545.5974097194371,NaN
1455508800,541.52,542,541.06,542,543.3178059729858,542.6351011184246,545.5616145978506,NaN
1455510600,542.05,542.05,542.05,542.05,543.2725271882363,542.6220988713485,545.526673159066,NaN
1455516000,541.76,542.97,541.5,542.77,543.2545797886564,542.6253855630963,545.4992435753937,NaN
1455517800,542.29,545.65,542.29,545.34,543.3290590819187,542.6857103283609,545.4976590622057,NaN
1455519600,545.41,546.29,545.19,545.4,543.4030212575644,542.7460278766196,545.4966873302434,NaN
1455521400,545.39,545.39,545.24,545.24,543.4686276412228,542.8014494793614,545.4941332274549,NaN
1455588000,547.32,549.43,547.27,548.25,543.6393909397506,542.92252837982,545.5215547873808,NaN
1455589800,547.7,549.1,547.7,548.62,543.8172698347595,543.0491388602685,545.5523850880038,NaN
1455591600,548.54,550.66,548.43,550.42,544.0530816263752,543.2129357744848,545.6008190672277,NaN
1455593400,550.39,550.39,549.19,549.19,544.2365429968618,543.3457594239406,545.6365323103398,NaN
1455595200,549.08,549.08,548.27,548.27,544.3805950326881,543.4551869922975,545.6627359689434,NaN
1455597000,548.35,548.38,548.35,548.38,544.5234309243779,543.5646272813576,545.6897734219887,NaN
1455602400,548.41,549.42,548.41,548.99,544.6829512485073,543.6851911195497,545.7226114973918,NaN
1455604200,549,549.89,548.86,549.27,544.8467744182034,543.8092979835598,545.7579088954277,NaN
