time,open,high,low,close,55EMA,89EMA,200EMA,Plot
1355450400,459.53,463,459.53,461.66,452.82272731537125,453.9947022208833,NaN,NaN
1355464800,461.78,462.68,460.14,460.74,453.105487054108,454.1445977270859,NaN,NaN
1355709600,459.33,464.62,459.33,462.7,453.448148230747,454.33471777759513,NaN,NaN
1355724000,462.61,463.85,461.74,462.25,453.7625000796489,454.510612938093,NaN,NaN
1355796000,465.23,465.23,461.02,461.13,454.02562507680426,454.65771042835763,NaN,NaN
1355810400,460.74,460.82,459.38,460.42,454.25399560977553,454.78576130772746,NaN,NaN
1355882400,463.08,464.56,462.36,464.12,454.6063529094264,454.9931888342224,NaN,NaN
1355896800,464.23,467.12,464.23,467.12,455.0532688769469,455.26267352679525,NaN,NaN
1355968800,467.38,469.75,465.72,468.2,455.5227949884845,455.55016967064427,NaN,NaN
1355983200,467.55,468.7,467.47,468.32,455.97983802461005,455.8339436779633,NaN,NaN
1356055200,466,468.9,460.44,461.76,456.18627238087396,455.965633818453,NaN,NaN
1356069600,462.91,466.73,462.36,465.24,456.50961979584275,456.1717308447096,NaN,NaN
1356314400,465.23,468.47,463.57,464.63,456.79963337456263,456.35969238149386,NaN,NaN
1356328800,464.81,467.45,464.81,466.99,457.16357503975684,456.5959214396829,NaN,NaN
1356400800,468.95,469.08,466.04,468.92,457.5834473597655,456.8697898521344,NaN,NaN
1356415200,468.81,469.24,466.82,469.15,457.9965385254882,457.14268341097585,NaN,NaN
1356487200,466.79,471.63,465.15,471.53,458.47987643529217,457.4624015573986,NaN,NaN
1356501600,471.79,475.93,471.79,475.93,459.1030951340317,457.8727926339009,NaN,NaN
1356573600,476.18,480.8,476.18,479.18,459.82012745067345,458.3462861309253,NaN,NaN
1356588000,479.65,482.15,479.65,480.85,460.57119432743514,458.8463686613492,NaN,NaN
1356660000,480.73,482.17,477.55,481.36,461.3136516728839,459.34667157998587,NaN,NaN
1356674400,481.12,485.38,480.86,485.38,462.17316411313806,459.9251899893195,NaN,NaN
1357092000,486.41,492.29,485.37,489.58,463.151979680526,460.58418576733465,NaN,NaN
1357106400,489.33,491.22,489.19,490.82,464.14012326336433,461.2560927502828,NaN,NaN
1357178400,492.55,492.55,486.08,487.15,464.96190457538705,461.8315129113876,NaN,NaN
1357192800,487.58,491.34,483.84,491.34,465.90397941198034,462.48725706891236,NaN,NaN
1357264800,489.71,495.37,487.95,494.46,466.9238372901239,463.197762467381,NaN,NaN
1357279200,494.58,499.85,494.5,498.31,468.0447716726195,463.9780344125503,NaN,NaN
1357524000,500.58,507.55,498.54,507.55,469.45567268431165,464.9463003144936,NaN,NaN
1357538400,507.25,509.61,506.6,509.18,470.87439865987193,465.929271418616,NaN,NaN
1357610400,512.41,521.81,511.64,519.5,472.6110272791622,467.11973205375784,NaN,NaN
1357624800,518.96,525.36,518.96,525.36,474.49491916204926,468.413960230341,NaN,NaN
1357696800,534.18,539.75,534.18,535.01,476.65617204911894,469.8938722252223,NaN,NaN
1357711200,534.62,534.63,521.64,531.52,478.6155944759361,471.26334173132847,NaN,NaN
1357783200,530.1,535.54,526.32,531.98,480.52146610179557,472.6126008039656,NaN,NaN
1357797600,531.35,545.8,531.35,545.8,482.8528423124457,474.23898745276637,NaN,NaN
1357869600,556.64,556.64,545.48,546.24,485.11666937271553,475.839009953816,NaN,NaN
1357884000,546.56,551,545.24,545.72,487.2810740379757,477.3919208437312,NaN,NaN
1358128800,538.43,542.23,533.41,537.31,489.0678213937623,478.7234337138705,NaN,NaN
1358143200,536.91,538.08,535.09,537.42,490.79468491541365,480.02780185356227,NaN,NaN
1358215200,538.37,542.01,535.59,539.03,492.51737473986316,481.338961812372,NaN,NaN
1358229600,536.83,542.73,536.83,542.73,494.31068278486805,482.7032071054304,NaN,NaN
1358301600,544.32,549.82,543.73,549.59,496.2849441139799,484.1895802808653,NaN,NaN
1358316000,549.68,552.11,546.34,546.34,498.0726246813378,485.57070071906827,NaN,NaN
1358388000,545.87,547.46,540.21,542.67,499.6653880855757,486.83957403642233,NaN,NaN
1358402400,542.52,544.13,537.75,537.75,501.0255527968052,487.97091683561297,NaN,NaN
1358474400,538.35,539.66,529.51,532.96,502.1660687683479,488.97067423926603,NaN,NaN
1358488800,533.63,537.29,533.33,534.97,503.33763774090687,489.99288147839343,NaN,NaN
